게임 이름,원가,할인가,사이트 URL,할인율,유저리뷰수,플랫폼 이름,이미지 URL,장르,연령 등급
Oddsparks: An Automation Adventure – Deluxe Edition,42900,32170,https://store.epicgames.com/ko/p/oddsparks-oddsparks-an-automation-adventure-deluxe-edition-f30b0a,-25,0,Epic,https://cdn1.epicgames.com/spt-assets/f09aaab3f10e4c18a2948a5b829bd84d/oddsparks-an-automation-adventure-qyq5a.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",전체 이용가
Blades of Fire,63000,50400,https://store.epicgames.com/ko/p/blades-of-fire-f8178f,-20,0,Epic,https://cdn1.epicgames.com/spt-assets/23fd5b0e33b6497dbc04b142a8605ec8/project-iron-7ghkr.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",19세 이용가
Deliver At All Costs,47600,47600,https://store.epicgames.com/ko/p/deliver-at-all-costs-a30c8d,0,0,Epic,https://cdn1.epicgames.com/spt-assets/7f4fad59713248f981e112c626c9d0da/deliver-at-all-costs-srw60.png?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Survive the Fall,25600,25600,https://store.epicgames.com/ko/p/survive-the-fall-a28746,0,0,Epic,https://cdn1.epicgames.com/spt-assets/dff39618cdae4dee87c8fdd233efb61a/survive-the-fall-1pdvg.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Survive the Fall - Ultimate Edition,40900,40900,https://store.epicgames.com/ko/p/survive-the-fall-survive-the-fall-ultimate-edition-23c6a9,0,0,Epic,https://cdn1.epicgames.com/spt-assets/dff39618cdae4dee87c8fdd233efb61a/survive-the-fall-1oukz.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Survive the Fall - Digital Supporter Edition,27600,27600,https://store.epicgames.com/ko/p/survive-the-fall-survive-the-fall-digital-supporter-edition-1e0fc3,0,0,Epic,https://cdn1.epicgames.com/spt-assets/dff39618cdae4dee87c8fdd233efb61a/survive-the-fall-rtxkt.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Bloodshed,14500,7250,https://store.epicgames.com/ko/p/bloodshed-849737,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/aff513871fb04679816a18a5252e835a/bloodshed-wq6vh.jpg?resize=1&w=360&h=480&quality=medium,Action,15세 이용가
Blacksmith Master,19900,14920,https://store.epicgames.com/ko/p/blacksmith-master-1c82f8,-25,0,Epic,https://cdn1.epicgames.com/spt-assets/35d14bfd2d984db98dcd867ea5cebc84/blacksmith-master-1ocr7.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",전체 이용가
Revenge of the Savage Planet Cosmic Hoarder Edition,8000,4000,https://store.epicgames.com/ko/p/revenge-of-the-savage-planet-revenge-of-the-savage-planet-cosmic-hoarder-edition-upgrade-564bc9,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/0301e500fcc545d5b4d86ca301990fdf/revenge-of-the-savage-planet-1jmro.jpeg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",12세 이용가
Vambrace: Dungeon Monarch,16500,9900,https://store.epicgames.com/ko/p/vambrace-dungeon-monarch-37649a,-40,0,Epic,https://cdn1.epicgames.com/spt-assets/ff2f66f61bb34573b637033134fa81e3/vambrace-dungeon-monarch-1i5rv.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",12세 이용가
Clair Obscur: Expedition 33,54800,49320,https://store.epicgames.com/ko/p/expedition-33-b3240d,-10,0,Epic,https://cdn1.epicgames.com/spt-assets/330dace5ffc74156987f91d454ac544b/project-w-1vp1b.jpg?resize=1&w=360&h=480&quality=medium,"Action, RPG",19세 이용가
Clair Obscur: Expedition 33 Deluxe Edition,65700,65700,https://store.epicgames.com/ko/p/expedition-33-clair-obscur-expedition-33-–-deluxe-edition-38655b,0,0,Epic,https://cdn1.epicgames.com/spt-assets/330dace5ffc74156987f91d454ac544b/project-w-wziqd.jpg?resize=1&w=360&h=480&quality=medium,"Action, RPG",19세 이용가
Once Upon a Puppet,27000,21600,https://store.epicgames.com/ko/p/once-upon-a-puppet-08ad66,-20,0,Epic,https://cdn1.epicgames.com/spt-assets/19a1060722e4427b9bd142e2e9ec0fef/once-upon-a-puppet-16azu.png?resize=1&w=360&h=480&quality=medium,Puzzle,전체 이용가
Steel Seed,42000,31500,https://store.epicgames.com/ko/p/steel-seed-cdc5d9,-25,0,Epic,https://cdn1.epicgames.com/spt-assets/d6a532c348824c8dba5174436a44fdf6/steel-seed-17x31.png?resize=1&w=360&h=480&quality=medium,"Action, Adventure",12세 이용가
Steel Seed Deluxe Edition,47000,35250,https://store.epicgames.com/ko/p/steel-seed-steel-seed-deluxe-edition-a90d0f,-25,0,Epic,https://cdn1.epicgames.com/spt-assets/d6a532c348824c8dba5174436a44fdf6/steel-seed-ogib4.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",12세 이용가
GORN 2,무료,무료,https://store.epicgames.com/ko/p/total-war-warhammer-ii--gorrok,0,0,Epic,https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_TotalWarWARHAMMERIIGorRok_CREATIVEASSEMBLY_DLC_S2_1200x1600-6282e91955afd32e995782c78e1a293f?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
Night is Coming,,,https://store.epicgames.com/ko/p/night-is-coming-ddffc5,0,0,Epic,https://cdn1.epicgames.com/spt-assets/011e52b0d5174f0db81ba207b9abb709/night-is-coming-vzdmf.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",12세 이용가
Commandos: Origins - Deluxe Edition,70800,70800,https://store.epicgames.com/ko/p/commandos-origins-commandos-origins-deluxe-edition-cd31ee,0,0,Epic,https://cdn1.epicgames.com/spt-assets/344758d27c2f4bf3b3edb7decd08b111/commandos-origins-1pbpd.png?resize=1&w=360&h=480&quality=medium,Strategy,15세 이용가
The Last of Us Part II Remastered,52800,52800,https://store.epicgames.com/ko/p/the-last-of-us-part-ii-remastered,0,0,Epic,https://cdn1.epicgames.com/offer/7713e3fa4b234e0d8f553044205d53b6/EGS_TheLastofUsPartIIRemastered_NaughtyDogLLCNixxesSoftwareIronGalaxy_S2_1200x1600-2e13755a6b3fec2ee9dbcc231a1cf39c?resize=1&w=360&h=480&quality=medium,"Action, Adventure",19세 이용가
Cataclismo,29900,19430,https://store.epicgames.com/ko/p/cataclismo-f191d4,-35,0,Epic,https://cdn1.epicgames.com/spt-assets/a730a8b1b09148619db00c18bc998f09/cataclismo-1cdwe.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",12세 이용가
Two Point Museum Explorer Edition,49800,49800,https://store.epicgames.com/ko/p/two-point-museum-two-point-museum-explorer-edition-b68b9a,0,0,Epic,https://cdn1.epicgames.com/spt-assets/c480054596374516ae73fcf3449a531f/borelli-1161z.png?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
Sid Meier's Civilization VII Deluxe Edition,118900,101060,https://store.epicgames.com/ko/p/sid-meiers-civilization-vii--deluxe-edition,-15,0,Epic,https://cdn1.epicgames.com/offer/eb9cdf6dbe4b47fc8ba474017023476a/EGS_SidMeiersCivilizationVIIDeluxeEdition_Firaxis_Editions_S2_1200x1600-6a81ede1f62a243f3f187b7a712b499e?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",15세 이용가
Kingdom Come: Deliverance II Gold Edition,81100,81100,https://store.epicgames.com/ko/p/kingdom-come-deliverance-2-kingdom-come-deliverance-ii-gold-edition-bd499b,0,0,Epic,https://cdn1.epicgames.com/spt-assets/a7641d724f1242db95f8f72fc0fd8d81/kingdom-come-deliverance-2-87lch.jpg?resize=1&w=360&h=480&quality=medium,"Action, RPG",19세 이용가
Heart of the Machine,29900,19430,https://store.epicgames.com/ko/p/heart-of-the-machine-84306f,-35,0,Epic,https://cdn1.epicgames.com/spt-assets/33f0d2378ee14a05bceaccd60be9ff6b/heart-of-the-machine-1nx8p.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",15세 이용가
Marvel's Spider-Man 2 - Digital Deluxe Edition,73800,59040,https://store.epicgames.com/ko/p/marvels-spider-man-2--digital-deluxe-edition,-20,0,Epic,https://cdn1.epicgames.com/offer/b2818b59c0bb420e9647983dfd254931/EGS_MarvelsSpiderManDigitalDeluxeEdition_InsomniacGamesNixxesSoftware_Editions_S2_1200x1600-148e0014e79aa7c2cb23ae2414b11a16?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Mark of the Deep,32000,32000,https://store.epicgames.com/ko/p/mark-of-the-deep-f7dc08,0,0,Epic,https://cdn1.epicgames.com/spt-assets/83a240506a884c10ad8fb99694e57a0d/mark-of-the-deep-1lope.png?resize=1&w=360&h=480&quality=medium,"Action, Adventure",12세 이용가
FINAL FANTASY VII REBIRTH Digital Deluxe Edition,99800,59880,https://store.epicgames.com/ko/p/final-fantasy-vii-rebirth--digital-deluxe-edition,-40,0,Epic,https://cdn1.epicgames.com/offer/e9a679451d094c1ba3d008b6a01adec5/EGS_FINALFANTASYVIIREBIRTHDigitalDeluxeEdition_SquareEnix_Editions_S2_1200x1600-d73bd0d562d230c10cf1e02880ea65a7?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
FINAL FANTASY VII REMAKE & REBIRTH Twin Pack,49800,37350,https://store.epicgames.com/ko/p/final-fantasy-vii-remake-intergrade,-25,0,Epic,https://cdn1.epicgames.com/offer/6f43ab8025ad42d18510aa91e9eb688b/EGS_FINALFANTASYVIIREMAKEINTERGRADE_SquareEnix_S2_1200x1600-e147110cf8dd1bc8c96810a5867b3475?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
FINAL FANTASY VII REMAKE & REBIRTH Digital Deluxe Twin Pack,49800,37350,https://store.epicgames.com/ko/p/final-fantasy-vii-remake-intergrade,-25,0,Epic,https://cdn1.epicgames.com/offer/6f43ab8025ad42d18510aa91e9eb688b/EGS_FINALFANTASYVIIREMAKEINTERGRADE_SquareEnix_S2_1200x1600-e147110cf8dd1bc8c96810a5867b3475?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
LEGO Horizon Adventures,69800,34900,https://store.epicgames.com/ko/p/lego-horizon-adventures,-50,0,Epic,https://cdn1.epicgames.com/offer/bdb4adaa3874491bbafe9a16b2764200/EGS_LEGOHorizonAdventures_GuerrillaStudioGobo_S2_1200x1600-49af89f88628760d1285e30b2a00680f?resize=1&w=360&h=480&quality=medium,"Action, Adventure",전체 이용가
LEGO Horizon Adventures Digital Deluxe Edition,79800,39900,https://store.epicgames.com/ko/p/lego-horizon-adventures--digital-deluxe-edition,-50,0,Epic,https://cdn1.epicgames.com/offer/bdb4adaa3874491bbafe9a16b2764200/EGS_LEGOHorizonAdventuresDDEUpgrade_GuerrillaStudioGobo_AddOn_S2_1200x1600-112ee2a50ac63802bf1e8a4712bbdef5?resize=1&w=360&h=480&quality=medium,Adventure,전체 이용가
Empire of the Ants,4900,3920,https://store.epicgames.com/ko/p/empires-of-the-undergrowth-empires-of-the-undergrowth-exploding-ants-cd60be,-20,0,Epic,https://cdn1.epicgames.com/spt-assets/9cc813cbf69242b786d00e246c288e84/empires-of-the-undergrowth-2ecpb.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",전체 이용가
Horizon Zero Dawn Remastered,58800,35280,https://store.epicgames.com/ko/p/horizon-zero-dawn-remastered,-40,0,Epic,https://cdn1.epicgames.com/offer/f4bfcee7af9b46f182ac93bd01494595/EGS_HorizonZeroDawnRemastered_GuerrillaGames_S2_1200x1600-541e79c6bba05a77fd7995d815f80374?resize=1&w=360&h=480&quality=medium,"Action, Adventure",19세 이용가
Moon Mystery,20000,14000,https://store.epicgames.com/ko/p/moon-mystery-9028e8,-30,0,Epic,https://cdn1.epicgames.com/spt-assets/687815b3cbcd4327948b504b7af266c3/download-moon-mystery-offer-1fc1b.png?resize=1&w=360&h=480&quality=medium,Adventure,15세 이용가
SONIC X SHADOW GENERATIONS Digital Deluxe Edition,64800,64800,https://store.epicgames.com/ko/p/sonic-x-shadow-generations--digital-deluxe-edition,0,0,Epic,https://cdn1.epicgames.com/offer/a195e51c853d46038d13c49b882a9215/Epic_SSGenerations_DigitalDeluxe_ProductPortraitImage_3x4_1200X1600_1200x1600-b6aed04f053993099d6a629769d8e233?resize=1&w=360&h=480&quality=medium,Action,전체 이용가
The Coma 2B: Catacomb,16500,11050,https://store.epicgames.com/ko/p/the-coma-2b-catacomb-c3842a,-33,0,Epic,https://cdn1.epicgames.com/spt-assets/1a47c7bc94f0452885db1f9695ebb7e4/the-coma-2b-catacomb-1t2y1.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Q REMASTERED,21000,3150,https://store.epicgames.com/ko/p/bioshock-2-remastered,-85,0,Epic,https://cdn1.epicgames.com/offer/304724b675974566b1d7e23af80a1f52/EGS_BioShock2Remastered_MassMediaGames_S2_1200x1600-9ce67143723d05cda671b3e966732fd7?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
SILENT HILL 2,87700,52620,https://store.epicgames.com/ko/p/silent-hill-2-4542c7,-40,0,Epic,https://cdn1.epicgames.com/spt-assets/f551e4fb31b34bd19991a31ed23522b1/silent-hill-2-19wjd.png?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
Until Dawn,69800,46760,https://store.epicgames.com/ko/p/until-dawn,-33,0,Epic,https://cdn1.epicgames.com/offer/110d3c2c06d6481eb6852a4d2e6a5480/EGS_UntilDawn_BallisticMoon_S2_1200x1600-021b399d7587ef255b2385e0e5787bc0?resize=1&w=360&h=480&quality=medium,Adventure,19세 이용가
KILL KNIGHT,15300,7650,https://store.epicgames.com/ko/p/kill-knight-e981b3,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/7ec1d897ec2c4228b5b2bb63cc447456/kill-knight-szdsd.jpg?resize=1&w=360&h=480&quality=medium,Action,12세 이용가
Breachway,19900,13930,https://store.epicgames.com/ko/p/breachway-aa1bbf,-30,0,Epic,https://cdn1.epicgames.com/spt-assets/683b6385907c42c2bbd3e549f05f925f/breachway-s4ia0.png?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",전체 이용가
G.I. Joe: Wrath of Cobra,25600,17920,https://store.epicgames.com/ko/p/gi-joe-wrath-of-cobra-45e4ed,-30,0,Epic,https://cdn1.epicgames.com/spt-assets/db072d8ba2e44017b45abb915f058267/gi-joe-wrath-of-cobra-1uea2.jpg?resize=1&w=360&h=480&quality=medium,Action,12세 이용가
EARTH DEFENSE FORCE: WORLD BROTHERS 2,66000,66000,https://store.epicgames.com/ko/p/earth-defense-force-world-brothers-2-23328f,0,0,Epic,https://cdn1.epicgames.com/spt-assets/3f8036a61ae84d728f0a01fab932491f/assassin-1xm1w.png?resize=1&w=360&h=480&quality=medium,"Shooter, FPS",12세 이용가
Frostpunk 2 - Deluxe Edition,80480,56330,https://store.epicgames.com/ko/p/frostpunk-2-frostpunk-2-deluxe-edition-d286e3,-30,0,Epic,https://cdn1.epicgames.com/spt-assets/6d6661d418814571aba8475dab84615c/frostpunk-2-1hz63.jpg?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",15세 이용가
God of War Ragnarök,62800,50240,https://store.epicgames.com/ko/p/god-of-war-ragnarok-3ca641,-20,0,Epic,https://cdn1.epicgames.com/spt-assets/edaff839f0734d16bc89d2ddb1dc9339/steel-magnolia-19vzm.jpg?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
God of War Ragnarök - Deluxe Edition,73800,59040,https://store.epicgames.com/ko/p/god-of-war-ragnarok-god-of-war-ragnarök-digital-deluxe-edition-28e062,-20,0,Epic,https://cdn1.epicgames.com/spt-assets/edaff839f0734d16bc89d2ddb1dc9339/steel-magnolia-xbf3x.jpg?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
FINAL FANTASY XVI,58800,38220,https://store.epicgames.com/ko/p/final-fantasy-xvi,-35,0,Epic,https://cdn1.epicgames.com/spt-assets/91fdf8a25bef498984af2e46d106c664/skobeloff-14hxb.jpg?resize=1&w=360&h=480&quality=medium,"Action, RPG",19세 이용가
FINAL FANTASY XVI COMPLETE EDITION,79800,51870,https://store.epicgames.com/ko/p/final-fantasy-xvi-complete-edition-be3de8,-35,0,Epic,https://cdn1.epicgames.com/spt-assets/91fdf8a25bef498984af2e46d106c664/skobeloff-f6cpb.jpg?resize=1&w=360&h=480&quality=medium,"Action, RPG",19세 이용가
"Warhammer 40,000: Space Marine 2 - Gold Edition",104800,104800,https://store.epicgames.com/ko/p/warhammer-40000-space-marine-2--gold-edition,0,0,Epic,https://cdn1.epicgames.com/offer/f640a0c1648147fea7e81565b45a3003/EGS_Warhammer40000SpaceMarine2GoldEdition_SaberInteractive_Editions_S2_1200x1600-f57e68dc4e9f5062fc9272d34a6542b1?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
Dustborn,30700,9210,https://store.epicgames.com/ko/p/dustborn-467935,-70,0,Epic,https://cdn1.epicgames.com/spt-assets/e0cc29dc3a53432db8e3c2fa4cf52e26/dustborn-15qpe.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",19세 이용가
Black Myth: Wukong,64800,64800,https://store.epicgames.com/ko/p/black-myth-wukong-87a72b,0,0,Epic,https://cdn1.epicgames.com/spt-assets/ca9ef1bcf2f54043baac351366aec677/black-myth-wukong-jjjfw.png?resize=1&w=360&h=480&quality=medium,"Action, RPG",15세 이용가
Black Myth: Wukong Digital Deluxe Edition,79800,79800,https://store.epicgames.com/ko/p/black-myth-wukong-black-myth-wukong-deluxe-edition-640092,0,0,Epic,https://cdn1.epicgames.com/spt-assets/ca9ef1bcf2f54043baac351366aec677/black-myth-wukong-11ifk.png?resize=1&w=360&h=480&quality=medium,"Action, RPG",15세 이용가
Creatures of Ava,27000,16200,https://store.epicgames.com/ko/p/creatures-of-ava-cacd2c,-40,0,Epic,https://cdn1.epicgames.com/spt-assets/a2a82a68f6f445c4a5179375fac55179/creatures-of-ava-c1230.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Creatures of Ava: Deluxe Edition,34470,23090,https://store.epicgames.com/ko/p/creatures-of-ava-creatures-of-ava-deluxe-edition-a8b0e8,-33,0,Epic,https://cdn1.epicgames.com/spt-assets/a2a82a68f6f445c4a5179375fac55179/creatures-of-ava-1gli0.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
CYGNI: All Guns Blazing,38600,38600,https://store.epicgames.com/ko/p/cygni-all-guns-blazing-98f872,0,0,Epic,https://cdn1.epicgames.com/spt-assets/99e568930ad045a5a91b0b50ea3d5389/cygni--all-guns-blazing-4u5pm.png?resize=1&w=360&h=480&quality=medium,Action,12세 이용가
CYGNI: All Guns Blazing Digital Deluxe Edition,45100,45100,https://store.epicgames.com/ko/p/cygni-all-guns-blazing-cygni-all-guns-blazing-digital-deluxe-edition-27b6f3,0,0,Epic,https://cdn1.epicgames.com/spt-assets/99e568930ad045a5a91b0b50ea3d5389/cygni--all-guns-blazing-1m7ge.png?resize=1&w=360&h=480&quality=medium,Action,12세 이용가
F1 Manager 2024,37500,37500,https://store.epicgames.com/ko/p/f1-manager-2024-fe51bd,0,0,Epic,https://cdn1.epicgames.com/spt-assets/57015e643399448f8139291daa15bfc2/f1-manager-2024-15uhb.jpg?resize=1&w=360&h=480&quality=medium,Simulation,12세 이용가
F1 Manager 2024 Deluxe Edition,47000,14100,https://store.epicgames.com/ko/p/f1-manager-2024-deluxe-edition-32f176,-70,0,Epic,https://cdn1.epicgames.com/spt-assets/57015e643399448f8139291daa15bfc2/f1-manager-2024-1ajim.jpg?resize=1&w=360&h=480&quality=medium,Simulation,12세 이용가
Dungeons of Hinterberg,28500,28500,https://store.epicgames.com/ko/p/dungeons-of-hinterberg-854b1e,0,0,Epic,https://cdn1.epicgames.com/spt-assets/c464fda9d8d74aecae8b0cebcc905b77/dungeons-of-hinterberg-1rufy.jpg?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Crime Boss: Rockay City,21500,5370,https://store.epicgames.com/ko/p/crime-boss,-75,0,Epic,https://cdn1.epicgames.com/offer/af0ea01162704696bebf8633a52a7a6d/EGS_CrimeBossRockayCity_INGAMESTUDIOS_S2_1200x1600-cf399a543b56c563b21a127c1400f96c?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
"Warhammer 40,000: Boltgun - Forges Of Corruption Edition",29190,17510,https://store.epicgames.com/ko/p/boltgun-warhammer-40000-boltgun-forges-of-corruption-edition-bb2b92,-40,0,Epic,https://cdn1.epicgames.com/spt-assets/a7d88b37aa074837bc574ee4d28a7b36/boltgun-1utcs.jpg?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
Empires of the Undergrowth,29900,14950,https://store.epicgames.com/ko/p/empires-of-the-undergrowth,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/9cc813cbf69242b786d00e246c288e84/empires-of-the-undergrowth-1v48c.png?resize=1&w=360&h=480&quality=medium,"Strategy, Simulation",12세 이용가
Astor: Blade of the Monolith,27000,27000,https://store.epicgames.com/ko/p/astor-blade-of-the-monolith-708aed,0,0,Epic,https://cdn1.epicgames.com/spt-assets/f994d75247134fb0a4ce6f9c831cad99/astor-blade-of-the-monolith-5wl48.png?resize=1&w=360&h=480&quality=medium,"Action, RPG",전체 이용가
Hauntii,20400,20400,https://store.epicgames.com/ko/p/hauntii-8d9bd7,0,0,Epic,https://cdn1.epicgames.com/spt-assets/2d96cf0964854de58e7d9e5d7f613a0e/hauntii-11krh.png?resize=1&w=360&h=480&quality=medium,"Action, Adventure",15세 이용가
Ghost of Tsushima DIRECTOR'S CUT,62800,42070,https://store.epicgames.com/ko/p/ghost-of-tsushima,-33,0,Epic,https://cdn1.epicgames.com/offer/6e6aa039c73347b885803de65ac5d3db/EGS_GhostofTsushima_SuckerPunchProductions_S2_1200x1600-e23e02c1d70be7b528dba50860f87d39?resize=1&w=360&h=480&quality=medium,RPG,19세 이용가
Eiyuden Chronicle: Hundred Heroes,51200,17920,https://store.epicgames.com/ko/p/eiyuden-chronicle-hundred-heroes,-65,0,Epic,https://cdn1.epicgames.com/offer/5099c5ef163b4932b95e70f7298b07d5/EGS_EiyudenChronicleHundredHeroes_RabbitBearStudios_S2_1200x1600-70647b20c2de67e652308d04e6e3810e?resize=1&w=360&h=480&quality=medium,RPG,12세 이용가
Gigantic: Rampage Edition,20400,6120,https://store.epicgames.com/ko/p/gigantic-rampage-edition-03f532,-70,0,Epic,https://cdn1.epicgames.com/spt-assets/6630e3dcc72a4e2285e91ca48aa0eb4b/gigantic-rampage-edition-pjf64.jpg?resize=1&w=360&h=480&quality=medium,Action,전체 이용가
The Magical Mixture Mill,21500,14400,https://store.epicgames.com/ko/p/magical-mixture-mill-f66c25,-33,0,Epic,https://cdn1.epicgames.com/spt-assets/da136e41d7ef40c99ce0f8b73fb57c36/the-magical-mixture-mill-1p6b6.jpg?resize=1&w=360&h=480&quality=medium,Simulation,12세 이용가
Horizon Forbidden West Complete Edition,62800,37680,https://store.epicgames.com/ko/p/horizon-forbidden-west-complete-edition,-40,0,Epic,https://cdn1.epicgames.com/offer/24cc2629b0594bf29340f6acf9816af8/EGS_HorizonForbiddenWestCompleteEdition_GuerrillaGamesNixxesSoftware_S2_1200x1600-6eeadae1c58ebaaa74b109bd26d96645?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
Tchia,34800,11480,https://store.epicgames.com/ko/p/tchia,-67,0,Epic,https://cdn1.epicgames.com/offer/2e09c1d223094f3798f63873548c9454/EGS_Tchia_Awaceb_S2_1200x1600-30ac6c45fa9f00724591b1ca567d8655?resize=1&w=360&h=480&quality=medium,Adventure,12세 이용가
Tchia: Oléti Edition,39800,39800,https://store.epicgames.com/ko/p/tchia--oleti-edition,0,0,Epic,https://cdn2.unrealengine.com/egs-tchiaoltiedition-awaceb-editions-s2-1200x1600-401b9cce0114.jpg?resize=1&w=360&h=480&quality=medium,Adventure,12세 이용가
WWE 2K24,12500,12500,https://store.epicgames.com/ko/p/we-are-football-2024-1654a9,0,0,Epic,https://cdn1.epicgames.com/spt-assets/9c083d33d7074f378e97679d4d71301f/we-are-football-2024-pit4k.jpg?resize=1&w=360&h=480&quality=medium,Sports,15세 이용가
Expeditions: A MudRunner Game,44800,22400,https://store.epicgames.com/ko/p/expeditions-a-mudrunner-game-e6bda2,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/7dbdd3c2a72e4cbaacc166a884031882/expeditions--a-mudrunner-game-2zlf2.jpg?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
Expeditions: A MudRunner Game - Year 1 Edition,69800,34900,https://store.epicgames.com/ko/p/expeditions-a-mudrunner-game-expeditions-year-1-edition-f07f24,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/7dbdd3c2a72e4cbaacc166a884031882/expeditions--a-mudrunner-game-oktu3.jpg?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
Expeditions: A MudRunner Game - Supreme Edition,79800,39900,https://store.epicgames.com/ko/p/expeditions-a-mudrunner-game-expeditions-supreme-edition-89ee42,-50,0,Epic,https://cdn1.epicgames.com/spt-assets/7dbdd3c2a72e4cbaacc166a884031882/expeditions--a-mudrunner-game-g79wi.jpg?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
Brothers: A Tale of Two Sons Remake,20400,8160,https://store.epicgames.com/ko/p/brothers-a-tale-of-two-sons-remake,-60,0,Epic,https://cdn1.epicgames.com/spt-assets/a4fdf1e0d952431f9d917fccdbf31eca/brothers-a-tale-of-two-sons-remake-c5jxn.jpg?resize=1&w=360&h=480&quality=medium,Adventure,19세 이용가
Rail Route,41000,16400,https://store.epicgames.com/ko/p/train-sim-world-4--vorarlberg-railway,-60,0,Epic,https://cdn1.epicgames.com/offer/c2e18b972be9485bbc408c021e620cff/EGS_TrainSimWorld4VorarlbergRailway_DovetailGames_DLC_S2_1200x1600-2fd4110cb8c04dadc98e8bd358beac19?resize=1&w=360&h=480&quality=medium,Simulation,전체 이용가
Lysfanga: The Time Shift Warrior,27000,6750,https://store.epicgames.com/ko/p/lysfanga-9608f2,-75,0,Epic,https://cdn1.epicgames.com/spt-assets/8d54973beed94535ba02105189cf1948/lysfanga-ext0a.jpg?resize=1&w=360&h=480&quality=medium,Action,12세 이용가
Airhead,20500,20500,https://store.epicgames.com/ko/p/airhead-945e54,0,0,Epic,https://cdn1.epicgames.com/spt-assets/62f539fc56014335afebe35adec8260d/download-airhead-offer-1aj2z.jpg?resize=1&w=360&h=480&quality=medium,Adventure,전체 이용가
SnowRunner - 4-Year Anniversary Edition,122200,87980,https://store.epicgames.com/ko/p/snowrunner--4-year-anniversary-edition,-28,0,Epic,https://cdn1.epicgames.com/offer/2744acda6a2e493e9894b389b6564df7/EGS_SnowRunner4YearAnniversaryEdition_SaberInteractive_Editions_S2_1200x1600-118d0db3f2d11e14b9c2a1c265022aac?resize=1&w=360&h=480&quality=medium,Action,전체 이용가
Dead by Daylight - Gold Edition,73500,36750,https://store.epicgames.com/ko/p/dead-by-daylight--gold-edition,-50,0,Epic,https://cdn2.unrealengine.com/egs-deadbydaylightgoldedition-behaviourinteractive-editions-s2-1200x1600-738fb46b00fe.jpg?resize=1&w=360&h=480&quality=medium,Action,19세 이용가
SUPER CRAZY RHYTHM CASTLE,28700,28700,https://store.epicgames.com/ko/p/super-crazy-rhythm-castle-e3b464,0,0,Epic,https://cdn1.epicgames.com/spt-assets/3e4cea34f89d440d97cf22ddf6c122f2/super-crazy-rhythm-castle-aqy9h.jpg?resize=1&w=360&h=480&quality=medium,Action,전체 이용가
